Type Water Body,State Name,Min Temperature,Min Dissolved Oxygen,Min pH,Min Conductivity,Min BOD,Min Nitrate N + Nitrite N,Min Fecal Coliform,Min Total Coliform
POND,MANIPUR,15,6.8,7.3,100,2.8,-,5,35
POND,MANIPUR,16,6.9,7.1,140,3.1,-,10,35
POND,MANIPUR,16,6.7,7.0,110,3.1,-,15,55
LAKE,MEGHALAYA,19,6.7,6.7,59,1.2,0.42,33,460
LAKE,MEGHALAYA,11,6.7,6.8,38,1.0,0.38,4,120
LAKE,MEGHALAYA,14,5.2,6.7,77,4.1,0.50,410,1700
LAKE,MEGHALAYA,14,6.3,6.7,78,4.0,0.42,380,1300
LAKE,MEGHALAYA,14,4.9,6.7,89,5.8,0.32,460,2100
LAKE,MEGHALAYA,15,6.0,6.8,71,4.1,0.50,310,1100
LAKE,MEGHALAYA,14,6.7,7.0,128,1.2,0.32,120,490
LAKE,MIZORAM,12,5.7,6.8,56,1.0,0.02,-,-
POND,MIZORAM,15,5.0,7.3,93,1.1,0.02,-,-
POND,MIZORAM,15,2.7,6.8,249,1.0,0.02,-,-
LAKE,NAGALAND,21,2.0,7.2,119,1.0,0.40,-,-
LAKE,NAGALAND,21,3.3,6.9,195,1.0,0.40,-,-
LAKE,ODISHA,16,4.0,6.9,109,1.1,0.32,78,490
LAKE,ODISHA,20,4.6,6.8,119,1.1,0.32,45,460
LAKE,ODISHA,20,5.2,6.9,115,1.1,0.32,45,230
LAKE,ODISHA,20,5.6,6.9,103,1.1,0.32,78,330
LAKE,ODISHA,16,6.1,7.4,328,1.1,0.32,2,2
LAKE,ODISHA,21,5.3,6.9,1435,1.1,0.32,20,49
LAKE,ODISHA,17,3.8,7.6,306,1.8,0.32,20,130
POND,ODISHA,20,2.6,6.9,302,1.1,0.32,45,330
POND,ODISHA,17,4.4,7.9,494,3.7,0.51,20,130
POND,ODISHA,24,6.1,6.8,237,2.0,0.42,45,230
POND,ODISHA,21,2.4,7.6,514,4.4,0.63,20,45
POND,ODISHA,17,3.1,8.1,618,4.7,0.67,78,220
POND,ODISHA,23,1.9,7.0,310,5.6,0.32,110,490
POND,ODISHA,17,2.4,6.9,482,4.0,0.62,20,170
POND,ODISHA,18,2.8,7.1,418,4.3,0.32,45,130
LAKE,"PUDUCHERR
Y",29,7.0,7.7,1219,2.5,0.32,2,540
LAKE,"PUDUCHERR
Y",28,6.3,7.8,961,2.5,0.32,2,110
LAKE,PUNJAB,15,7.2,7.7,180,1.0,0.90,260,700
LAKE,PUNJAB,15,6.9,7.6,190,1.0,1.10,210,630
LAKE,PUNJAB,12,7.7,7.5,142,1.0,0.30,18,70
LAKE,RAJASTHAN,24,5.2,7.6,536,1.3,3.13,67,140
LAKE,RAJASTHAN,3,4.1,7.2,596,2.9,1.62,220,350
LAKE,RAJASTHAN,18,4.0,7.1,866,2.3,2.00,150,300
LAKE,RAJASTHAN,24,4.9,7.3,144,1.7,1.12,40,90
LAKE,RAJASTHAN,23,5.9,7.4,586,1.3,1.42,60,140
LAKE,RAJASTHAN,24,5.8,7.3,588,1.7,2.02,60,130
LAKE,RAJASTHAN,19,3.7,7.8,312,1.2,0.88,110,210
LAKE,RAJASTHAN,17,5.4,7.5,268,1.0,1.54,2,11
LAKE,RAJASTHAN,19,4.6,6.5,576,1.7,2.12,60,130
LAKE,RAJASTHAN,10,4.5,6.6,164,1.2,1.66,2,13
LAKE,RAJASTHAN,18,3.5,7.3,820,2.8,2.65,93,210
LAKE,RAJASTHAN,23,5.1,7.4,230,1.6,2.22,64,120
LAKE,RAJASTHAN,17,2.9,7.4,344,2.1,1.24,64,150
LAKE,RAJASTHAN,19,5.8,7.3,519,2.1,1.37,75,170
LAKE,RAJASTHAN,20,5.4,7.7,515,2.5,1.43,93,170
LAKE,RAJASTHAN,17,5.2,7.3,194,1.0,0.93,14,26
LAKE,RAJASTHAN,18,3.9,6.9,478,1.7,1.42,39,120
LAKE,RAJASTHAN,17,4.2,6.8,1130,1.6,2.12,78,210
POND,RAJASTHAN,23,6.1,7.1,379,1.3,1.22,50,120
LAKE,SIKKIM,2,8.4,7.0,88,1.8,1.80,21,59
LAKE,SIKKIM,1,7.7,6.6,93,1.9,1.80,30,53
LAKE,TAMIL NADU,18,5.2,6.4,87,1.0,0.32,17,38
LAKE,TAMIL NADU,27,6.1,7.1,508,1.0,0.32,2,2
LAKE,TAMIL NADU,26,6.1,7.1,882,1.0,0.32,2,18
LAKE,TAMIL NADU,26,5.6,6.8,9470,2.0,0.32,2,2
LAKE,TAMIL NADU,26,6.2,7.0,389,2.0,0.32,2,20
LAKE,TAMIL NADU,21,6.0,6.1,351,1.0,0.32,9,24
LAKE,TAMIL NADU,19,3.5,6.1,205,1.0,0.32,17,26
TANK,TAMIL NADU,25,5.3,6.5,1040,1.0,0.32,2,36
LAKE,TELANGANA,25,0.3,6.3,864,2.0,2.80,6,280
LAKE,TELANGANA,20,0.3,6.9,596,1.2,3.40,9,350
LAKE,TELANGANA,25,0.3,7.0,792,1.8,2.04,14,430
LAKE,TELANGANA,24,0.3,7.1,513,1.8,0.62,2,110
LAKE,TELANGANA,28,2.6,7.4,631,3.6,0.30,17,150
LAKE,TELANGANA,25,0.3,6.9,895,4.0,3.00,6,350
LAKE,TELANGANA,22,0.3,6.7,438,2.2,0.98,6,350
LAKE,TELANGANA,25,0.3,7.2,768,6.0,2.80,11,350
LAKE,TELANGANA,22,0.3,7.4,932,1.1,0.82,8,350
LAKE,TELANGANA,25,0.3,6.8,1862,4.0,3.80,14,350
LAKE,TELANGANA,21,5.4,7.1,414,1.8,3.14,6,76
LAKE,TELANGANA,20,0.3,7.0,979,2.0,3.20,9,430
LAKE,TELANGANA,25,0.3,7.0,1164,3.2,3.62,11,430
LAKE,TELANGANA,25,0.3,7.3,915,1.2,3.30,17,430
LAKE,TELANGANA,25,0.3,7.0,771,2.0,2.20,11,250
LAKE,TELANGANA,20,1.0,6.9,488,1.2,2.80,12,280
LAKE,TELANGANA,25,0.3,7.0,883,2.2,3.70,4,14
LAKE,TELANGANA,24,0.3,7.4,488,1.0,1.89,4,170
LAKE,TELANGANA,22,0.3,7.2,1192,2.2,2.80,11,350
LAKE,TELANGANA,24,0.3,7.3,870,2.2,3.01,8,350
LAKE,TELANGANA,26,1.0,7.0,754,2.0,3.20,7,430
LAKE,TELANGANA,20,0.3,7.1,933,2.4,2.80,9,350
LAKE,TELANGANA,20,0.3,6.9,727,2.0,2.80,6,350
LAKE,TELANGANA,25,0.3,7.2,721,2.2,2.62,8,240
LAKE,TELANGANA,24,5.1,7.5,441,1.0,0.30,2,12
LAKE,TELANGANA,25,0.3,7.3,994,3.0,3.80,32,350
LAKE,TELANGANA,22,5.7,6.9,692,2.2,3.15,7,92
LAKE,TELANGANA,23,6.0,7.2,553,2.0,5.06,2,10
LAKE,TELANGANA,26,0.3,6.9,1389,6.0,4.24,14,430
LAKE,TELANGANA,25,0.9,7.2,869,2.6,2.46,11,430
LAKE,TELANGANA,25,2.5,7.1,480,1.0,1.22,2,220
LAKE,TELANGANA,18,5.3,7.3,575,2.5,4.08,2,42
LAKE,TELANGANA,20,0.3,6.9,400,1.6,1.92,8,280
LAKE,TELANGANA,24,0.3,7.0,723,3.0,1.62,4,350
LAKE,TELANGANA,22,0.3,7.4,789,1.5,1.20,11,430
LAKE,TELANGANA,25,0.3,7.2,874,2.0,1.00,4,63
LAKE,TELANGANA,25,0.3,7.2,998,1.0,2.80,11,350
LAKE,TELANGANA,20,0.3,7.1,714,4.0,2.80,11,350
LAKE,TELANGANA,23,5.3,7.7,117,1.0,0.30,2,12
LAKE,TELANGANA,23,2.2,7.4,1173,1.2,1.00,10,280
LAKE,TELANGANA,25,0.3,6.9,967,1.0,3.86,11,430
LAKE,TELANGANA,20,0.3,7.2,920,1.2,3.20,11,350
LAKE,TELANGANA,28,1.0,7.5,655,4.0,2.32,11,350
LAKE,TELANGANA,28,4.0,7.2,1119,10.0,0.02,2,23
LAKE,TELANGANA,25,0.3,7.3,1305,12.0,3.20,11,430
LAKE,TELANGANA,25,0.3,7.1,1023,2.0,3.90,15,350
LAKE,TELANGANA,24,0.3,7.5,848,2.3,3.56,9,210
LAKE,TELANGANA,25,0.3,7.0,575,2.0,3.20,10,350
LAKE,TELANGANA,24,0.3,7.1,721,2.2,3.20,9,430
LAKE,TELANGANA,18,0.3,6.8,497,1.0,2.60,4,26
LAKE,TELANGANA,24,0.3,7.1,501,1.2,2.08,2,94
LAKE,TELANGANA,24,0.3,7.2,1142,2.0,2.20,8,280
LAKE,TELANGANA,22,0.3,7.1,1124,3.2,2.20,11,350
LAKE,TELANGANA,25,0.3,7.2,1037,3.0,3.80,12,430
LAKE,TELANGANA,24,0.3,7.1,946,3.0,2.60,12,430
LAKE,TELANGANA,25,0.3,6.9,808,2.0,2.70,17,430
LAKE,TELANGANA,25,2.2,6.8,456,2.0,2.60,2,350
LAKE,TELANGANA,25,5.6,7.1,450,2.0,4.09,2,20
LAKE,TELANGANA,22,0.3,7.7,935,1.2,1.10,8,350
LAKE,TELANGANA,20,0.6,7.2,544,1.0,2.90,2,350
LAKE,TELANGANA,25,0.3,6.9,1167,3.0,2.60,10,350
LAKE,TELANGANA,25,0.3,6.8,805,6.0,4.40,10,350
LAKE,TELANGANA,25,0.3,7.1,925,6.0,3.20,21,430
LAKE,TELANGANA,25,0.3,6.9,1140,1.0,3.62,12,350
LAKE,TELANGANA,25,0.3,7.1,919,2.4,2.00,12,350
LAKE,TELANGANA,25,0.3,7.1,762,2.0,3.20,7,430
LAKE,TELANGANA,25,0.3,6.8,980,3.0,2.86,6,430
LAKE,TELANGANA,25,0.3,7.7,826,2.0,2.90,17,430
LAKE,TELANGANA,27,2.5,7.0,868,7.0,10.02,4,21
LAKE,TELANGANA,24,0.3,7.6,348,1.0,1.10,2,47
LAKE,TELANGANA,24,6.0,6.6,275,1.3,2.13,2,12
LAKE,TELANGANA,20,0.3,7.0,596,1.2,2.60,7,350
LAKE,TELANGANA,23,4.9,7.2,131,1.0,0.30,2,17
LAKE,TELANGANA,25,0.3,7.1,495,1.0,2.99,11,350
LAKE,TELANGANA,25,0.3,7.2,537,1.5,2.40,11,350
LAKE,TELANGANA,24,0.3,6.8,823,1.0,2.62,7,350
LAKE,TELANGANA,22,5.4,7.3,136,1.0,0.30,2,26
LAKE,TELANGANA,24,0.3,7.3,105,1.0,1.00,4,58
LAKE,TELANGANA,22,5.6,7.0,732,2.5,3.16,8,126
LAKE,TELANGANA,20,0.3,6.9,671,2.0,2.30,9,350
LAKE,TELANGANA,24,0.3,6.9,782,2.0,2.30,6,430
LAKE,TELANGANA,22,0.3,7.0,1343,4.0,2.60,3,350
LAKE,TELANGANA,22,0.3,7.2,731,1.8,0.98,10,350
LAKE,TELANGANA,22,0.3,7.5,830,1.8,0.68,12,350
LAKE,TELANGANA,24,0.3,7.2,873,2.0,3.60,5,350
LAKE,TELANGANA,21,5.5,7.2,832,2.2,3.12,6,100
LAKE,TELANGANA,22,0.3,7.1,1178,1.8,3.20,13,430
LAKE,TELANGANA,24,3.6,7.5,505,1.2,2.60,8,280
LAKE,TELANGANA,23,4.8,7.1,130,1.0,0.32,2,21
LAKE,TELANGANA,26,0.3,7.4,1357,12.0,3.87,13,430
LAKE,TELANGANA,25,0.3,7.0,884,1.6,3.08,11,350
LAKE,TELANGANA,25,0.3,7.0,977,3.2,3.00,14,350
LAKE,TELANGANA,25,0.3,7.1,932,1.0,2.80,12,430
LAKE,TELANGANA,25,0.3,7.0,988,4.0,3.20,17,350
LAKE,TELANGANA,22,0.3,7.6,550,3.0,0.86,12,280
POND,TELANGANA,25,0.3,7.0,708,2.6,2.56,5,430
POND,TELANGANA,26,0.3,7.2,1396,18.0,7.80,38,540
POND,TELANGANA,25,4.0,7.7,478,1.2,0.32,2,43
POND,TELANGANA,28,0.3,7.6,1024,1.0,7.20,33,-
POND,TELANGANA,24,1.2,6.8,684,2.0,2.00,4,350
POND,TELANGANA,24,0.3,7.2,1444,8.0,4.08,15,430
POND,TELANGANA,20,0.3,6.7,982,6.0,3.90,11,430
POND,TELANGANA,24,0.3,7.2,797,1.6,1.82,6,350
POND,TELANGANA,24,0.3,6.9,693,1.0,3.20,11,430
POND,TELANGANA,25,0.3,6.8,437,3.0,3.20,4,280
POND,TELANGANA,22,2.2,7.3,653,1.1,1.20,8,280
POND,TELANGANA,24,0.3,7.0,2582,8.0,8.90,21,540
POND,TELANGANA,24,0.3,6.7,1200,2.8,2.60,14,430
POND,TELANGANA,25,0.3,7.2,1277,2.8,4.36,14,430
POND,TELANGANA,24,0.3,7.1,988,4.0,3.20,10,350
POND,TELANGANA,24,0.3,6.5,419,1.2,2.20,12,280
POND,TELANGANA,26,0.3,7.3,1063,3.0,3.24,8,350
POND,TELANGANA,25,0.3,7.1,707,3.0,1.20,12,350
POND,TELANGANA,24,0.3,7.0,888,4.0,3.20,14,430
POND,TELANGANA,25,0.3,7.0,591,2.0,1.10,6,350
POND,TELANGANA,20,5.0,7.0,1175,3.2,6.17,4,31
POND,TELANGANA,25,0.3,7.5,1724,2.2,2.80,2,94
POND,TELANGANA,25,3.2,7.3,281,1.0,0.92,2,350
POND,TELANGANA,22,2.0,6.9,316,1.2,0.66,8,220
POND,TELANGANA,24,0.3,6.7,928,4.0,2.70,4,350
POND,TELANGANA,26,3.5,7.9,605,3.0,2.20,48,108
TANK,TELANGANA,23,5.0,7.0,1080,3.5,8.16,5,56
TANK,TELANGANA,25,0.3,7.1,1191,5.6,3.10,17,350
TANK,TELANGANA,25,0.3,7.1,867,1.8,1.20,11,210
TANK,TELANGANA,24,5.5,6.9,1395,2.8,8.18,6,58
TANK,TELANGANA,24,5.4,7.6,294,1.0,0.46,2,31
TANK,TELANGANA,24,5.3,6.9,587,2.4,6.08,4,40
TANK,TELANGANA,22,4.2,6.9,2396,7.6,12.25,5,62
TANK,TELANGANA,18,5.2,6.7,1405,3.4,8.20,5,80
TANK,TELANGANA,23,4.2,6.4,1965,6.6,10.21,8,79
TANK,TELANGANA,19,5.2,7.0,1040,2.0,0.50,2,10
TANK,TELANGANA,20,4.2,7.1,2453,4.0,7.20,5,70
TANK,TELANGANA,18,4.8,6.7,1388,3.0,8.14,6,30
TANK,TELANGANA,24,5.0,7.3,1114,3.0,6.27,8,32
TANK,TELANGANA,25,0.3,7.2,827,5.0,2.40,11,350
TANK,TELANGANA,25,0.3,7.0,1089,2.6,2.86,7,350
TANK,TELANGANA,23,5.1,7.2,697,2.4,5.14,4,70
TANK,TELANGANA,25,0.3,7.1,2266,6.0,5.20,14,540
TANK,TELANGANA,24,5.6,7.3,1102,2.1,4.03,2,20
TANK,TELANGANA,24,3.2,7.6,503,1.2,1.20,4,63
TANK,TELANGANA,25,0.3,7.1,971,2.0,1.80,14,350
TANK,TELANGANA,24,5.5,7.1,823,2.2,7.09,5,35
TANK,TELANGANA,17,5.0,7.3,1016,2.7,7.12,4,38
TANK,TELANGANA,25,0.3,7.1,899,2.8,3.28,8,350
TANK,TELANGANA,24,0.3,7.0,506,1.6,1.80,11,220
TANK,TELANGANA,25,0.3,7.2,378,2.6,2.80,2,350
TANK,TELANGANA,23,4.9,7.0,1699,5.0,10.17,7,42
TANK,TELANGANA,17,5.7,7.2,723,2.7,4.08,6,38
TANK,TELANGANA,24,4.9,7.5,583,1.1,0.32,2,22
TANK,TELANGANA,24,4.0,7.7,478,1.0,0.36,2,39
LAKE,TRIPURA,19,5.5,7.2,131,1.1,0.70,27,110
LAKE,TRIPURA,19,5.2,6.9,139,1.2,0.90,38,130
LAKE,TRIPURA,19,5.3,7.0,133,1.1,0.70,27,120
LAKE,TRIPURA,19,5.5,7.1,134,1.1,0.90,26,120
LAKE,TRIPURA,19,5.2,7.0,140,1.2,0.80,32,120
LAKE,TRIPURA,19,5.4,7.0,147,1.1,1.10,31,130
LAKE,TRIPURA,19,5.3,7.0,141,1.2,1.20,41,150
LAKE,TRIPURA,19,5.6,7.2,128,1.2,1.10,41,130
POND,TRIPURA,19,5.1,7.2,140,1.2,0.80,26,110
POND,TRIPURA,19,5.3,7.2,140,1.1,0.70,17,110
POND,TRIPURA,19,5.5,7.1,138,1.2,0.90,26,120
POND,TRIPURA,19,5.3,7.1,141,1.2,0.90,26,110
POND,TRIPURA,19,5.5,7.2,139,1.3,1.00,33,150
POND,TRIPURA,19,5.4,7.1,139,1.1,0.70,25,110
POND,TRIPURA,19,5.1,7.0,132,1.1,0.80,26,120
POND,TRIPURA,19,5.5,7.1,130,1.2,0.90,31,110
POND,TRIPURA,20,3.1,6.5,158,3.1,1.80,48,220
POND,TRIPURA,19,5.2,7.0,127,1.1,0.70,21,94
LAKE,"UTTAR 
PRADESH",16,7.6,7.7,292,4.5,0.30,1800,30000
LAKE,"UTTAR 
PRADESH",22,5.6,8.0,311,4.0,0.84,3200,5400
POND,"UTTAR 
PRADESH",13,3.0,7.4,620,7.0,-,-,-
POND,"UTTAR 
PRADESH",13,0.9,7.0,860,4.5,-,-,-
LAKE,"UTTARAKHA
ND",9,8.4,7.3,170,1.2,0.32,63,110
LAKE,"UTTARAKHA
ND",7,8.8,7.2,310,1.0,0.32,94,150
LAKE,"WEST 
BENGAL",18,7.7,7.1,136,1.2,0.30,1100,1400
LAKE,"WEST 
BENGAL",21,3.0,8.0,499,3.0,0.30,1300,3300
LAKE,"WEST 
BENGAL",21,3.3,7.8,492,2.6,0.30,1200,3300
LAKE,"WEST 
BENGAL",4,6.6,6.8,24,1.0,0.30,2,2
LAKE,"WEST 
BENGAL",16,6.6,6.9,32,1.2,0.30,1400,5000
LAKE,"WEST 
BENGAL",18,5.8,6.7,36,1.0,0.30,800,2600
LAKE,"WEST 
BENGAL",21,3.7,7.4,503,3.4,0.30,1300,2100
LAKE,"WEST 
BENGAL",7,6.0,6.5,64,1.8,0.30,1300,1700
LAKE,"WEST 
BENGAL",21,6.9,7.2,281,2.7,0.30,330,1100
LAKE,"WEST 
BENGAL",20,9.0,7.0,240,2.8,0.30,1100,2100
LAKE,"WEST 
BENGAL",2,7.2,6.9,13,1.0,0.30,2,40
LAKE,"WEST 
BENGAL",22,6.7,7.2,349,3.0,0.30,700,1300
LAKE,"WEST 
BENGAL",8,7.0,7.0,16,1.0,0.30,70,140
LAKE,"WEST 
BENGAL",4,6.3,6.3,18,1.0,0.30,60,110
