Type Water Body,State Name,Min Temperature,Min Dissolved Oxygen,Min pH,Min Conductivity,Min BOD,Min Nitrate N + Nitrite N,Min Fecal Coliform,Min Total Coliform
LAKE,"MADHYA 
PRADESH",17.0,7.0,7.3,611,1.2,2.20,3,15
LAKE,"MADHYA 
PRADESH",19.0,6.2,6.1,260,1.0,0.62,2,36
LAKE,"MADHYA 
PRADESH",20.0,2.0,6.8,445,4.8,3.35,14,280
LAKE,"MADHYA 
PRADESH",20.0,6.7,7.4,344,1.0,0.68,2,34
LAKE,"MADHYA 
PRADESH",17.0,6.0,7.1,368,2.6,0.30,2,46
LAKE,"MADHYA 
PRADESH",19.0,4.1,7.4,211,1.0,2.22,2,240
LAKE,"MADHYA 
PRADESH",19.0,5.0,7.2,208,1.1,2.43,2,150
LAKE,"MADHYA 
PRADESH",20.0,5.0,7.3,205,1.2,2.25,2,110
LAKE,"MADHYA 
PRADESH",20.0,4.7,7.3,210,1.1,2.03,2,140
LAKE,"MADHYA 
PRADESH",20.0,6.6,7.6,493,1.0,0.65,2,40
POND,"MADHYA 
PRADESH",20.0,6.9,7.4,327,1.0,0.54,2,33
POND,"MADHYA 
PRADESH",16.0,6.0,7.3,220,1.8,0.30,2,17
POND,"MADHYA 
PRADESH",17.3,5.7,7.3,180,2.4,0.30,2,14
POND,"MADHYA 
PRADESH",17.0,5.3,7.2,260,2.3,0.30,2,41
POND,"MADHYA 
PRADESH",22.0,6.8,7.2,339,1.6,0.32,2,47
POND,"MADHYA 
PRADESH",16.2,6.2,7.2,262,1.1,0.21,2,17
POND,"MADHYA 
PRADESH",19.0,6.5,7.4,440,1.2,0.81,2,63
POND,"MADHYA 
PRADESH",11.4,6.8,7.2,210,1.7,0.61,2,48
POND,"MADHYA 
PRADESH",19.0,5.8,7.5,288,1.0,0.48,2,33
POND,"MADHYA 
PRADESH",17.0,5.2,7.2,265,2.8,0.12,2,63
POND,"MADHYA 
PRADESH",15.0,6.5,7.1,203,1.4,0.32,-,-
POND,"MADHYA 
PRADESH",20.0,0.3,7.544,5,1.0,0.61,2,33
TANK,"MADHYA 
PRADESH",16.6,7.0,7.2,210,1.0,0.21,2,7
LAKE,MANIPUR,18.0,6.6,6.4,180,2.7,-,25,70
LAKE,MANIPUR,19.0,6.8,6.9,150,3.0,-,10,15
LAKE,MANIPUR,19.0,6.5,6.8,130,2.9,-,10,60
LAKE,MANIPUR,18.7,6.8,6.9,150,3.1,-,10,50
LAKE,MANIPUR,20.0,6.9,7.0,130,3.2,-,5,30
POND,MANIPUR,19.0,5.8,7.0,110,3.3,0.30,30,75
POND,MANIPUR,20.0,6.2,7.0,80,3.2,-,35,70
POND,MANIPUR,21.0,6.7,7.2,80,3.1,-,2,25
POND,MANIPUR,21.0,6.5,7.1,90,3.2,-,2,35
POND,MANIPUR,18.0,6.5,7.2,90,3.0,-,5,20
POND,MANIPUR,21.0,5.4,6.9,150,3.3,-,40,105
POND,MANIPUR,21.0,5.5,7.0,150,3.4,-,35,85
POND,MANIPUR,21.0,5.3,6.9,280,3.4,-,60,215
POND,MANIPUR,20.0,6.4,6.8,90,3.2,-,20,50
POND,MANIPUR,20.0,6.0,6.9,120,3.0,-,10,35
POND,MANIPUR,20.0,6.2,7.0,80,2.9,-,2,15
POND,MANIPUR,21.0,6.6,7.3,80,2.8,-,10,20
POND,MANIPUR,21.0,6.7,7.1,80,3.2,-,10,30
LAKE,MEGHALAYA,17.1,6.5,6.9,61,1.5,0.42,110,450
LAKE,MEGHALAYA,12.0,6.8,6.9,37,1.4,0.32,10,130
LAKE,MEGHALAYA,15.0,5.7,7.0,74,5.2,0.32,380,1100
LAKE,MEGHALAYA,15.0,5.5,7.1,73,4.8,0.35,310,830
LAKE,MEGHALAYA,14.0,4.5,7.2,77,6.0,0.32,350,920
LAKE,MEGHALAYA,15.0,5.6,6.8,69,5.3,0.32,340,940
LAKE,MEGHALAYA,14.0,6.0,7.0,110,2.1,0.32,70,350
LAKE,MIZORAM,13.0,6.7,6.4,58,1.0,0.02,-,-
POND,MIZORAM,16.0,4.1,6.6,234,1.2,0.03,-,-
POND,MIZORAM,20.0,5.0,7.1,195,1.2,0.02,-,-
TANK,MIZORAM,17.0,6.8,6.7,34,1.0,0.02,-,-
LAKE,NAGALAND,19.0,3.2,6.5,88,1.5,0.30,-,-
LAKE,ODISHA,19.0,5.2,6.6,111,1.2,0.32,700,2400
LAKE,ODISHA,20.0,4.0,6.5,96,1.1,0.32,130,790
LAKE,ODISHA,20.0,6.2,6.5,102,1.1,0.32,130,490
LAKE,ODISHA,20.0,5.8,6.9,117,1.1,0.32,220,1300
LAKE,ODISHA,14.0,5.6,6.9,106,1.3,0.32,2,2
LAKE,ODISHA,20.0,5.8,6.9,2930,1.2,0.35,2,20
LAKE,ODISHA,13.0,3.0,7.9,147,1.9,0.32,110,460
POND,ODISHA,22.0,4.1,6.5,236,1.1,0.32,2,170
POND,ODISHA,25.0,2.0,7.6,283,3.8,0.32,20,45
POND,ODISHA,12.0,5.7,7.1,216,1.4,0.32,140,490
POND,ODISHA,25.0,3.2,7.4,380,3.4,0.35,45,45
POND,ODISHA,25.0,4.2,7.7,356,3.6,0.32,130,490
POND,ODISHA,25.0,2.1,6.9,332,3.3,0.32,45,130
POND,ODISHA,22.0,2.8,7.3,392,3.4,0.32,130,490
POND,ODISHA,23.0,3.3,7.5,298,3.6,0.32,45,170
LAKE,PUDUCHERRY,28.0,5.2,7.1,198,1.0,0.32,2,350
LAKE,PUDUCHERRY,29.0,6.7,7.6,570,2.8,0.32,110,900
LAKE,PUDUCHERRY,28.0,5.1,6.3,197,1.0,0.32,2,2
LAKE,PUNJAB,15.0,6.7,7.6,207,1.0,0.60,320,910
LAKE,PUNJAB,15.0,5.9,7.5,188,1.0,0.60,110,490
LAKE,PUNJAB,7.0,7.0,7.5,135,1.0,0.30,20,79
LAKE,RAJASTHAN,23.0,5.9,7.8,590,1.9,1.84,39,75
LAKE,RAJASTHAN,24.0,4.4,7.9,730,1.8,3.09,150,460
LAKE,RAJASTHAN,20.0,4.9,7.6,480,1.1,1.84,240,460
LAKE,RAJASTHAN,29.0,4.0,7.2,110,1.0,0.74,23,64
LAKE,RAJASTHAN,19.0,3.7,7.4,270,2.3,1.56,150,460
LAKE,RAJASTHAN,21.0,6.9,7.3,270,1.0,0.64,23,64
LAKE,RAJASTHAN,18.0,2.1,7.7,460,2.1,1.82,150,240
LAKE,RAJASTHAN,14.0,4.4,7.6,230,1.3,1.37,64,120
LAKE,RAJASTHAN,20.0,3.3,7.6,460,2.0,1.78,75,150
LAKE,RAJASTHAN,22.0,5.8,7.5,440,1.5,1.72,23,39
LAKE,RAJASTHAN,19.0,3.6,7.3,220,2.2,1.26,23,93
LAKE,RAJASTHAN,17.0,5.2,8.2,460,1.5,1.12,23,93
LAKE,RAJASTHAN,20.0,5.2,7.1,160,1.0,1.04,14,20
LAKE,RAJASTHAN,20.0,4.1,8.0,460,1.0,2.05,4,120
LAKE,RAJASTHAN,20.0,4.6,7.3,1170,1.4,2.70,93,150
POND,RAJASTHAN,23.0,7.1,7.2,380,1.4,1.56,23,64
LAKE,TAMIL NADU,17.0,6.0,6.7,96,2.0,0.32,14,25
LAKE,TAMIL NADU,26.0,6.0,7.0,475,2.0,0.32,2,2
LAKE,TAMIL NADU,27.0,6.0,7.3,929,2.0,0.32,2,4
LAKE,TAMIL NADU,25.0,5.0,6.9,8330,2.0,0.32,2,4
LAKE,TAMIL NADU,25.0,5.1,6.6,432,2.0,0.32,2,2
LAKE,TAMIL NADU,17.0,5.7,6.1,339,1.0,0.32,38,120
LAKE,TAMIL NADU,23.0,6.0,6.8,349,1.0,0.32,23,58
LAKE,TAMIL NADU,20.0,5.3,6.0,242,1.0,0.32,31,110
TANK,TAMIL NADU,25.0,5.0,6.8,946,2.0,0.32,2,2
LAKE,TELANGANA,20.0,0.3,6.6,659,3.0,3.20,2,80
LAKE,TELANGANA,28.0,0.3,7.1,1145,5.8,2.70,14,240
LAKE,TELANGANA,27.0,2.0,7.1,732,3.0,3.20,14,140
LAKE,TELANGANA,27.0,0.7,7.1,655,3.4,0.70,9,140
LAKE,TELANGANA,28.0,0.3,7.0,995,6.4,3.50,13,280
LAKE,TELANGANA,23.0,0.3,7.3,688,2.6,3.60,7,170
LAKE,TELANGANA,20.0,0.3,6.7,783,6.0,1.20,11,210
LAKE,TELANGANA,23.0,0.3,7.1,1042,4.0,4.60,21,280
LAKE,TELANGANA,24.0,5.7,6.4,385,2.1,4.09,10,110
LAKE,TELANGANA,20.0,0.3,7.0,1024,4.0,5.20,17,240
LAKE,TELANGANA,27.0,0.3,7.0,1146,2.1,2.10,11,170
LAKE,TELANGANA,20.0,1.0,7.0,846,3.0,3.80,6,21
LAKE,TELANGANA,28.0,0.3,7.2,1080,6.0,2.20,21,280
LAKE,TELANGANA,27.0,2.2,7.3,377,2.1,0.30,2,28
LAKE,TELANGANA,22.0,0.3,7.1,1048,3.2,0.30,13,94
LAKE,TELANGANA,25.0,0.8,7.6,1042,3.0,1.00,7,280
LAKE,TELANGANA,20.0,0.3,7.1,999,3.0,2.60,10,220
LAKE,TELANGANA,20.0,0.3,7.0,830,4.0,6.20,8,170
LAKE,TELANGANA,21.0,0.3,7.1,961,6.0,2.10,21,430
LAKE,TELANGANA,20.0,4.9,7.3,388,2.1,0.30,2,2
LAKE,TELANGANA,28.0,0.3,7.0,1773,6.0,5.20,26,350
LAKE,TELANGANA,23.2,0.3,7.4,1044,5.8,1.80,39,430
LAKE,TELANGANA,25.0,5.9,6.5,394,2.1,3.11,10,120
LAKE,TELANGANA,20.0,2.9,7.2,378,2.1,0.30,8,110
LAKE,TELANGANA,20.0,1.8,7.1,554,2.1,2.20,4,33
LAKE,TELANGANA,27.0,0.3,7.3,1269,6.0,7.20,21,350
LAKE,TELANGANA,24.0,0.3,7.2,869,3.0,1.80,11,130
LAKE,TELANGANA,20.0,0.3,6.9,1045,6.0,5.40,10,350
LAKE,TELANGANA,28.0,1.8,7.0,715,2.1,1.50,11,170
LAKE,TELANGANA,28.0,5.0,6.9,124,2.1,0.30,2,4
LAKE,TELANGANA,20.0,0.3,7.2,870,4.2,2.60,7,280
LAKE,TELANGANA,21.0,3.1,7.5,1086,2.4,0.40,3,150
LAKE,TELANGANA,27.0,0.3,7.1,1488,6.2,4.00,17,430
LAKE,TELANGANA,20.0,0.3,6.9,940,4.0,3.00,10,140
LAKE,TELANGANA,28.0,2.8,6.7,520,2.1,0.30,6,170
LAKE,TELANGANA,28.0,0.8,6.7,543,2.1,1.80,11,210
LAKE,TELANGANA,28.0,0.3,7.5,1481,7.0,8.40,47,430
LAKE,TELANGANA,27.0,1.3,7.2,685,3.0,0.40,2,64
LAKE,TELANGANA,20.0,0.9,7.2,809,3.2,1.20,4,240
LAKE,TELANGANA,18.0,0.3,6.7,682,3.2,3.60,11,140
LAKE,TELANGANA,24.0,2.0,7.4,742,2.8,1.00,11,170
LAKE,TELANGANA,24.0,0.3,7.2,1177,2.2,1.20,4,280
LAKE,TELANGANA,21.0,0.3,7.2,366,2.1,1.70,9,79
LAKE,TELANGANA,26.0,0.3,6.8,1072,3.0,0.30,15,79
LAKE,TELANGANA,27.0,0.3,7.1,1010,5.0,0.30,21,430
LAKE,TELANGANA,28.0,0.3,6.9,919,5.8,1.00,17,240
LAKE,TELANGANA,20.0,0.3,7.3,279,2.1,2.20,4,280
LAKE,TELANGANA,23.0,5.9,6.8,410,2.1,4.10,6,21
LAKE,TELANGANA,22.0,0.3,7.5,1112,3.3,2.40,17,70
LAKE,TELANGANA,20.0,0.3,7.1,828,3.0,2.00,11,150
LAKE,TELANGANA,26.0,0.3,7.2,1322,6.0,3.80,17,140
LAKE,TELANGANA,25.0,0.3,7.2,1384,6.2,4.00,21,430
LAKE,TELANGANA,26.0,0.3,7.2,1079,6.0,3.00,8,210
LAKE,TELANGANA,19.0,0.3,7.2,1193,7.0,3.80,14,240
LAKE,TELANGANA,19.0,0.3,7.1,737,4.6,4.20,21,210
LAKE,TELANGANA,27.0,0.3,7.1,1050,4.0,1.20,21,280
LAKE,TELANGANA,28.0,2.1,7.3,1130,8.0,5.10,70,230
LAKE,TELANGANA,20.0,0.3,6.8,623,3.5,3.60,17,170
LAKE,TELANGANA,28.0,3.3,7.1,527,2.1,0.60,2,26
LAKE,TELANGANA,20.0,0.3,7.1,717,4.0,5.20,13,160
LAKE,TELANGANA,27.0,4.8,7.5,136,2.1,0.30,2,10
LAKE,TELANGANA,30.0,0.3,7.2,487,3.0,1.00,8,170
LAKE,TELANGANA,27.0,5.0,7.6,205,2.1,0.30,2,15
LAKE,TELANGANA,25.0,5.5,6.7,548,2.4,5.18,14,170
LAKE,TELANGANA,20.0,0.3,7.0,644,2.6,1.60,8,80
LAKE,TELANGANA,21.0,0.3,7.1,1150,6.0,2.20,17,350
LAKE,TELANGANA,21.0,0.3,7.1,1224,3.0,0.30,17,350
LAKE,TELANGANA,24.0,0.3,7.2,944,5.8,2.00,21,280
LAKE,TELANGANA,22.0,0.3,7.0,840,4.0,3.20,12,140
LAKE,TELANGANA,22.0,5.2,7.4,498,2.1,0.30,2,27
LAKE,TELANGANA,24.0,1.2,7.4,634,2.1,1.60,14,33
LAKE,TELANGANA,28.0,0.3,7.1,944,5.0,0.30,21,430
LAKE,TELANGANA,24.0,5.8,6.9,418,2.1,4.13,12,130
LAKE,TELANGANA,23.0,0.3,6.9,977,6.0,4.50,27,350
LAKE,TELANGANA,29.0,0.3,7.1,1289,6.0,0.30,21,430
LAKE,TELANGANA,27.0,0.3,6.9,813,2.1,0.30,7,120
LAKE,TELANGANA,27.0,0.3,7.1,1312,5.0,7.80,9,130
LAKE,TELANGANA,27.0,0.3,7.0,1027,5.8,0.60,27,220
LAKE,TELANGANA,22.0,0.3,7.2,740,4.0,0.90,2,220
POND,TELANGANA,25.0,0.3,7.3,925,7.8,2.00,33,350
POND,TELANGANA,19.0,0.3,6.4,4750,31.0,24.37,6,170
POND,TELANGANA,27.0,4.1,7.6,537,2.1,0.80,2,11
POND,TELANGANA,26.0,2.0,7.3,705,2.4,0.80,7,240
POND,TELANGANA,21.0,0.6,7.0,1225,3.2,1.00,15,210
POND,TELANGANA,25.0,3.0,6.9,589,2.2,1.00,2,120
POND,TELANGANA,26.0,0.3,7.4,1046,6.0,0.30,21,430
POND,TELANGANA,27.0,3.0,7.2,566,2.1,0.30,2,10
POND,TELANGANA,26.0,0.3,7.2,1163,6.0,2.40,33,430
POND,TELANGANA,20.0,1.0,7.4,1144,4.0,10.20,43,430
POND,TELANGANA,25.0,0.3,7.2,1020,4.2,1.60,4,350
POND,TELANGANA,24.0,0.3,7.2,628,4.0,1.10,11,350
POND,TELANGANA,27.0,0.3,7.5,1450,4.0,1.10,2,120
TANK,TELANGANA,24.0,5.0,6.5,998,3.2,9.13,4,79
TANK,TELANGANA,18.0,5.0,7.1,598,2.2,5.11,4,36
TANK,TELANGANA,26.0,0.3,7.0,1305,7.4,2.80,25,350
TANK,TELANGANA,28.0,0.3,7.0,706,3.8,1.40,13,110
TANK,TELANGANA,26.0,4.6,6.7,795,3.2,10.10,4,49
TANK,TELANGANA,27.0,5.1,7.9,253,2.0,0.30,2,14
TANK,TELANGANA,24.0,4.0,6.7,3530,10.0,10.15,12,110
TANK,TELANGANA,19.0,5.0,6.8,1140,5.2,9.13,4,70
TANK,TELANGANA,26.0,0.3,7.1,992,5.6,2.40,11,350
TANK,TELANGANA,24.0,3.7,6.8,2186,8.0,13.18,13,110
TANK,TELANGANA,22.0,3.6,7.3,471,2.1,1.20,2,17
TANK,TELANGANA,20.0,4.0,7.0,1428,5.0,12.20,2,39
TANK,TELANGANA,25.0,4.1,7.2,2248,5.4,12.12,6,63
TANK,TELANGANA,19.0,5.0,6.6,1624,5.4,13.10,2,38
TANK,TELANGANA,25.0,5.4,7.0,495,2.7,5.07,2,31
TANK,TELANGANA,27.0,1.5,6.8,788,2.1,2.20,2,21
TANK,TELANGANA,25.0,4.3,7.0,585,4.0,3.10,4,43
TANK,TELANGANA,28.0,0.3,7.1,1244,12.0,1.80,15,120
TANK,TELANGANA,24.0,5.0,6.8,570,4.0,6.12,6,58
TANK,TELANGANA,25.0,0.3,7.0,1724,7.6,0.70,17,350
TANK,TELANGANA,24.0,5.4,6.9,642,2.1,6.10,6,47
TANK,TELANGANA,27.0,2.6,7.4,420,2.1,0.60,7,150
TANK,TELANGANA,28.0,0.3,7.0,921,6.0,2.50,17,280
TANK,TELANGANA,24.0,4.5,6.8,420,2.2,4.10,2,26
TANK,TELANGANA,27.0,0.3,6.9,427,2.1,1.40,4,220
TANK,TELANGANA,24.0,0.3,7.4,1921,5.2,2.40,4,280
TANK,TELANGANA,27.0,1.7,7.1,606,2.1,0.40,2,120
TANK,TELANGANA,24.0,4.6,7.1,480,2.5,4.10,2,27
TANK,TELANGANA,24.0,5.1,6.6,1023,3.5,7.10,2,47
TANK,TELANGANA,18.0,5.2,6.8,689,3.0,6.16,6,34
TANK,TELANGANA,23.0,1.8,6.7,344,2.1,0.80,7,150
TANK,TELANGANA,28.0,4.1,7.6,350,2.1,0.50,2,26
TANK,TELANGANA,24.0,5.2,6.7,5,2.2,9.10,8,43
LAKE,TRIPURA,18.0,5.1,7.0,155,1.0,0.72,17,94
LAKE,TRIPURA,19.0,5.2,6.6,121,1.0,0.55,21,140
LAKE,TRIPURA,19.0,5.2,7.1,124,1.0,0.58,13,79
LAKE,TRIPURA,19.0,5.2,6.9,137,1.0,0.48,22,120
LAKE,TRIPURA,18.0,5.2,7.1,152,1.0,0.74,21,94
LAKE,TRIPURA,18.0,5.3,6.9,148,1.4,0.72,27,150
LAKE,TRIPURA,18.0,5.6,7.0,129,1.0,0.73,25,150
LAKE,TRIPURA,19.0,5.1,6.6,132,1.1,1.07,31,170
POND,TRIPURA,19.0,5.4,6.9,157,1.0,1.00,17,84
POND,TRIPURA,18.5,5.6,6.7,139,1.0,0.67,17,84
POND,TRIPURA,18.5,5.0,6.2,142,1.0,0.70,15,63
POND,TRIPURA,19.0,5.2,6.9,143,1.0,0.71,17,84
POND,TRIPURA,19.5,5.1,7.0,141,1.5,1.54,33,140
POND,TRIPURA,18.0,5.1,6.9,143,1.1,0.61,27,110
POND,TRIPURA,19.0,5.1,6.8,135,1.0,0.58,17,110
POND,TRIPURA,19.0,5.4,6.9,134,1.0,0.72,17,94
POND,TRIPURA,19.5,1.2,6.4,147,3.1,0.89,47,210
POND,TRIPURA,19.0,5.0,6.6,128,1.1,0.68,17,84
LAKE,UTTAR PRADESH,17.0,7.8,8.1,468,5.2,-,30000,55000
LAKE,UTTAR PRADESH,19.0,5.8,7.6,251,4.0,0.80,3600,6300
POND,UTTAR PRADESH,18.0,4.5,7.2,624,6.0,-,-,-
POND,UTTAR PRADESH,18.0,1.2,7.5,1190,16.0,-,4300,6300
LAKE,UTTARAKHAND,11.0,7.4,7.2,160,1.0,0.32,70,210
LAKE,UTTARAKHAND,9.0,7.6,7.2,370,1.0,0.32,140,350
LAKE,WEST BENGAL,19.0,7.7,7.0,141,1.2,0.30,1100,1400
LAKE,WEST BENGAL,22.5,4.0,7.8,568,3.2,0.35,3300,4900
LAKE,WEST BENGAL,22.5,4.5,7.5,567,3.2,0.30,1400,3300
LAKE,WEST BENGAL,6.0,5.5,6.9,20,1.0,0.30,60,110
LAKE,WEST BENGAL,21.0,6.8,6.7,32,1.0,0.30,400,1300
LAKE,WEST BENGAL,19.0,6.8,6.7,32,1.4,0.30,170,700
LAKE,WEST BENGAL,22.5,3.8,7.6,569,3.6,0.30,13000,23000
LAKE,WEST BENGAL,4.0,5.8,6.5,67,1.8,0.30,2100,5000
LAKE,WEST BENGAL,22.0,5.2,7.2,252,1.8,0.30,330,1100
LAKE,WEST BENGAL,22.0,8.8,7.0,311,2.7,0.30,3100,4300
LAKE,WEST BENGAL,7.0,7.1,6.9,13,1.0,0.30,70,110
LAKE,WEST BENGAL,9.0,7.2,6.9,20,1.0,0.30,60,110
LAKE,WEST BENGAL,8.0,7.1,6.9,16,1.0,0.30,70,110
